Date,Week,AwayTeam,HomeTeam,AwayScore,HomeScore,PointSpread,ForecastDescription,ForecastTempLow,ForecastWindSpeed,Home_PlayerCount,Home_TotalExperience,Home_AvgAge,Home_AvgHeightIN,Away_PlayerCount,Away_TotalExperience,Away_AvgAge,Away_AvgHeightIN,HomeWin,Home_Week,Home_Team,Home_Opponent,Home_TeamScore,Home_OpponentScore,Home_IsHome,Home_AvgPointsScored_Last5,Home_AvgPointsAllowed_Last5,Home_RollingPointDiff_Last5,Home_Win,Home_RollingWinRate_Last5,Away_Week,Away_Team,Away_Opponent,Away_TeamScore,Away_OpponentScore,Away_IsHome,Away_AvgPointsScored_Last5,Away_AvgPointsAllowed_Last5,Away_RollingPointDiff_Last5,Away_Win,Away_RollingWinRate_Last5,ExperienceDiff,AgeDiff,HeightDiff,PlayerCountDiff,RollingPointDiff_Last5,RollingWinRateDiff_Last5
2025-11-20T20:15:00,12,BUF,HOU,31,38,12.4,Broken Clouds,72,8,75,516,27,77,74,580,28,77,1,12,HOU,BUF,38,31,1,37.2,34.0,3.200000000000003,1,0.6,12,BUF,HOU,31,38,0,46.0,38.6,7.399999999999999,0,0.6,-64,-1,0,1,-4.199999999999996,0.0
2025-11-23T13:00:00,12,NYJ,BAL,17,38,-23.2,Clear Sky,44,8,65,471,27,76,79,470,26,76,1,12,BAL,NYJ,38,17,1,37.4,25.8,11.599999999999998,1,0.8,12,NYJ,BAL,17,38,0,33.4,37.0,-3.6000000000000014,0,0.4,1,1,0,-14,15.2,0.4
2025-11-23T13:00:00,12,PIT,CHI,46,51,-4.1,Clear Sky,39,5,68,484,27,77,70,541,28,76,1,12,CHI,PIT,51,46,1,43.8,40.8,3.0,1,0.8,12,PIT,CHI,46,51,0,42.0,41.4,0.6000000000000014,0,0.4,-57,-1,1,-2,2.3999999999999986,0.4
2025-11-23T13:00:00,12,NE,CIN,43,33,12.4,Clear Sky,39,2,66,413,27,76,66,406,26,76,0,12,CIN,NE,33,43,1,47.6,59.0,-11.399999999999999,0,0.2,12,NE,CIN,43,33,0,47.0,28.6,18.4,1,1.0,7,1,0,0,-29.799999999999997,-0.8
2025-11-23T13:00:00,12,NYG,DET,45,56,-23.2,Clear Sky,38,3,76,545,27,77,79,543,27,76,1,12,DET,NYG,56,45,1,39.2,34.6,4.600000000000001,1,0.4,12,NYG,DET,45,56,0,38.4,51.8,-13.399999999999999,0,0.0,2,0,1,-3,18.0,0.4
2025-11-23T13:00:00,12,MIN,GB,16,38,-10.8,Overcast Clouds,36,8,72,395,26,76,65,440,27,76,1,12,GB,MIN,38,16,1,36.4,31.2,5.199999999999999,1,0.6,12,MIN,GB,16,38,0,31.4,44.6,-13.200000000000003,0,0.2,-45,-1,0,7,18.400000000000002,0.39999999999999997
2025-11-23T13:00:00,12,IND,KC,33,38,-7.5,Scattered Clouds,47,5,73,467,26,77,73,490,27,77,1,12,KC,IND,38,33,1,42.6,24.4,18.200000000000003,1,0.6,12,IND,KC,33,38,0,52.2,38.8,13.400000000000006,0,0.8,-23,-1,0,0,4.799999999999997,-0.20000000000000007
2025-11-23T13:00:00,12,SEA,TEN,50,40,20.7,Clear Sky,49,3,72,459,27,77,67,410,26,76,0,12,TEN,SEA,40,50,1,23.4,43.8,-20.4,0,0.0,12,SEA,TEN,50,40,0,49.0,29.0,20.0,1,0.8,49,1,1,5,-40.4,-0.8
2025-11-23T16:05:00,12,JAX,ARI,45,40,5.5,Scattered Clouds,57,4,83,534,27,77,64,443,27,76,0,12,ARI,JAX,40,45,1,40.0,53.0,-13.0,0,0.2,12,JAX,ARI,45,40,0,37.6,43.0,-5.399999999999999,1,0.4,91,0,1,19,-7.600000000000001,-0.2
2025-11-23T16:05:00,12,CLE,LV,40,17,-5.8,Clear Sky,53,3,68,433,27,76,71,443,26,77,0,12,LV,CLE,17,40,1,24.0,38.0,-14.0,0,0.2,12,CLE,LV,40,17,0,29.6,38.0,-8.399999999999999,1,0.2,-10,1,-1,-3,-5.600000000000001,0.0
2025-11-23T16:25:00,12,PHI,DAL,35,40,8.2,Light Rain,59,6,69,445,26,75,68,477,27,77,1,12,DAL,PHI,40,35,1,48.2,46.2,2.0,1,0.4,12,PHI,DAL,35,40,0,36.2,30.4,5.800000000000004,0,0.8,-32,-1,-2,1,-3.8000000000000043,-0.4
2025-11-23T16:25:00,12,ATL,NO,40,17,-2.5,Clear Sky,62,4,71,456,27,76,71,469,27,76,0,12,NO,ATL,17,40,1,21.4,38.0,-16.6,0,0.2,12,ATL,NO,40,17,0,31.6,46.0,-14.399999999999999,1,0.0,-13,0,0,0,-2.200000000000003,0.2
2025-11-23T20:20:00,12,TB,LAR,12,56,-11.6,Clear Sky,55,3,63,417,27,76,67,465,27,76,1,12,LAR,TB,56,12,1,49.4,22.2,27.2,1,1.0,12,TB,LAR,12,56,0,38.8,39.6,-0.8000000000000043,0,0.4,-48,0,0,-4,28.000000000000004,0.6
2025-11-24T20:15:00,12,CAR,SF,15,33,-12.4,Clear Sky,50,1,69,532,28,76,73,507,27,76,1,12,SF,CAR,33,15,1,45.0,41.2,3.799999999999997,1,0.6,12,CAR,SF,15,33,0,25.2,35.4,-10.2,0,0.6,25,1,0,-4,13.999999999999996,0.0
2025-11-27T13:00:00,13,GB,DET,51,40,-5.0,Few Clouds,29,12,76,545,27,77,72,395,26,76,0,13,DET,GB,40,51,1,44.8,33.6,11.199999999999996,0,0.6,13,GB,DET,51,40,0,35.0,26.8,8.2,1,0.6,150,1,1,4,2.9999999999999964,0.0
2025-11-27T16:30:00,13,KC,DAL,46,51,9.6,Clear Sky,45,6,69,445,26,75,73,467,26,77,1,13,DAL,KC,51,46,1,47.2,43.2,4.0,1,0.6,13,KC,DAL,46,51,0,40.2,25.4,14.800000000000004,0,0.6,-22,0,-2,-4,-10.800000000000004,0.0
2025-11-27T20:20:00,13,CIN,BAL,53,23,-12.4,Few Clouds,35,13,65,471,27,76,66,413,27,76,0,13,BAL,CIN,23,53,1,43.4,23.6,19.799999999999997,0,1.0,13,CIN,BAL,53,23,0,48.2,58.6,-10.399999999999999,1,0.2,58,0,0,-1,30.199999999999996,0.8
2025-11-28T15:00:00,13,CHI,PHI,40,25,-11.6,Clear Sky,33,12,68,477,27,77,68,484,27,77,0,13,PHI,CHI,25,40,1,37.6,27.2,10.400000000000002,0,0.8,13,CHI,PHI,40,25,0,45.4,45.4,0.0,1,0.8,-7,0,0,0,10.400000000000002,0.0
2025-11-30T13:00:00,13,LAR,CAR,46,51,16.6,Overcast Clouds,42,8,73,507,27,76,63,417,27,76,1,13,CAR,LAR,51,46,1,23.8,38.8,-14.999999999999996,1,0.4,13,LAR,CAR,46,51,0,55.0,23.0,32.0,0,1.0,90,0,0,10,-47.0,-0.6
2025-11-30T13:00:00,13,SF,CLE,43,13,13.7,Light Snow,30,15,71,443,26,77,69,532,28,76,0,13,CLE,SF,13,43,1,34.6,33.8,0.8000000000000043,0,0.4,13,SF,CLE,43,13,0,45.0,40.8,4.200000000000003,1,0.6,-89,-2,1,2,-3.3999999999999986,-0.19999999999999996
2025-11-30T13:00:00,13,HOU,IND,33,27,-5.0,Broken Clouds,21,3,73,490,27,77,75,516,27,77,0,13,IND,HOU,27,33,1,48.6,37.4,11.200000000000003,0,0.6,13,HOU,IND,33,27,0,38.6,31.2,7.400000000000002,1,0.8,-26,0,0,-2,3.8000000000000007,-0.20000000000000007
2025-11-30T13:00:00,13,NO,MIA,28,35,-9.1,Clear Sky,72,6,71,447,27,76,71,456,27,76,1,13,MIA,NO,35,28,1,33.0,31.6,1.3999999999999986,1,0.6,13,NO,MIA,28,35,0,18.6,37.8,-19.199999999999996,0,0.2,-9,0,0,0,20.599999999999994,0.39999999999999997
2025-11-30T13:00:00,13,ATL,NYJ,40,45,8.2,Clear Sky,37,11,79,470,26,76,71,469,27,76,1,13,NYJ,ATL,45,40,1,33.2,40.2,-7.0,1,0.4,13,ATL,NYJ,40,45,0,36.2,42.8,-6.599999999999994,0,0.2,1,-1,0,8,-0.4000000000000057,0.2
2025-11-30T13:00:00,13,ARI,TB,28,33,-6.6,Clear Sky,64,7,67,465,27,76,83,534,27,77,1,13,TB,ARI,33,28,1,31.2,44.6,-13.400000000000002,1,0.2,13,ARI,TB,28,33,0,39.0,51.8,-12.799999999999997,0,0.2,-69,0,-1,-16,-0.600000000000005,0.0
2025-11-30T13:00:00,13,JAX,TEN,41,8,16.5,Few Clouds,29,8,72,459,27,77,64,443,27,76,0,13,TEN,JAX,8,41,1,28.0,47.2,-19.200000000000003,0,0.0,13,JAX,TEN,41,8,0,42.6,44.4,-1.7999999999999972,1,0.6,16,0,1,8,-17.400000000000006,-0.6
2025-11-30T16:05:00,13,MIN,SEA,0,43,-19.9,Clear Sky,37,2,67,410,26,76,65,440,27,76,1,13,SEA,MIN,43,0,1,52.4,33.0,19.4,1,0.8,13,MIN,SEA,0,43,0,27.4,43.0,-15.600000000000001,0,0.2,-30,-1,0,2,35.0,0.6000000000000001
2025-11-30T16:25:00,13,LV,LAC,23,51,-15.7,Clear Sky,55,5,68,472,27,76,68,433,27,76,1,13,LAC,LV,51,23,1,40.6,37.6,3.0,1,0.6,13,LV,LAC,23,51,0,20.8,42.6,-21.8,0,0.0,39,0,0,0,24.8,0.6
2025-11-30T16:25:00,13,BUF,PIT,43,12,8.2,Overcast Clouds,31,10,70,541,28,76,74,580,28,77,0,13,PIT,BUF,12,43,1,41.0,40.6,0.3999999999999986,0,0.4,13,BUF,PIT,43,12,0,47.6,38.2,9.399999999999999,1,0.6,-39,0,-1,-4,-9.0,-0.19999999999999996
2025-11-30T20:20:00,13,DEN,WAS,45,43,16.5,Clear Sky,37,11,79,636,29,76,66,462,27,77,0,13,WAS,DEN,43,45,1,25.8,56.4,-30.599999999999998,0,0.0,13,DEN,WAS,45,43,0,42.2,32.2,10.0,1,1.0,174,2,-1,13,-40.599999999999994,-1.0
2025-12-01T20:15:00,13,NYG,NE,25,55,-11.6,Broken Clouds,24,3,66,406,26,76,79,543,27,76,1,13,NE,NYG,55,25,1,45.4,30.8,14.599999999999998,1,1.0,13,NYG,NE,25,55,0,36.8,52.0,-15.200000000000003,0,0.0,-137,-1,0,-13,29.8,1.0
2025-12-04T20:15:00,14,DAL,DET,50,73,-5.8,Clear Sky,13,3,76,545,27,77,69,445,26,75,1,14,DET,DAL,73,50,1,44.8,40.8,4.0,1,0.4,14,DAL,DET,50,73,0,42.8,45.2,-2.4000000000000057,0,0.6,100,1,2,7,6.400000000000006,-0.19999999999999996
2025-12-07T13:00:00,14,SEA,ATL,61,15,10.8,Overcast Clouds,41,2,71,469,27,76,67,410,26,76,0,14,ATL,SEA,15,61,1,40.8,40.6,0.19999999999999574,0,0.2,14,SEA,ATL,61,15,0,52.0,26.8,25.2,1,0.8,59,1,0,4,-25.000000000000004,-0.6000000000000001
2025-12-07T13:00:00,14,PIT,BAL,45,36,-9.9,Broken Clouds,32,10,65,471,27,76,70,541,28,76,0,14,BAL,PIT,36,45,1,38.0,28.8,9.2,0,0.8,14,PIT,BAL,45,36,0,35.2,37.6,-2.3999999999999986,1,0.4,-70,-1,0,-5,11.599999999999998,0.4
2025-12-07T13:00:00,14,CIN,BUF,56,65,-9.9,Few Clouds,17,7,74,580,28,77,66,413,27,76,1,14,BUF,CIN,65,56,1,43.0,37.6,5.399999999999999,1,0.6,14,CIN,BUF,56,65,0,47.8,53.0,-5.200000000000003,0,0.2,167,1,1,8,10.600000000000001,0.39999999999999997
2025-12-07T13:00:00,14,TEN,CLE,51,48,-5.8,Overcast Clouds,27,17,71,443,26,77,72,459,27,77,0,14,CLE,TEN,48,51,1,27.0,39.2,-12.200000000000003,0,0.2,14,TEN,CLE,51,48,0,25.2,45.2,-20.000000000000004,1,0.0,-16,-1,0,-1,7.800000000000001,0.2
2025-12-07T13:00:00,14,IND,JAX,31,60,6.9,Light Rain,60,2,64,443,27,76,73,490,27,77,1,14,JAX,IND,60,31,1,48.4,34.4,14.0,1,0.8,14,IND,JAX,31,60,0,41.4,36.0,5.399999999999999,0,0.4,-47,0,-1,-9,8.600000000000001,0.4
2025-12-07T13:00:00,14,WAS,MIN,0,51,-1.7,Overcast Clouds,7,5,65,440,27,76,79,636,29,76,1,14,MIN,WAS,51,0,1,24.0,39.4,-15.399999999999999,1,0.2,14,WAS,MIN,0,51,0,27.2,50.8,-23.599999999999998,0,0.0,-196,-2,0,-14,8.2,0.2
2025-12-07T13:00:00,14,MIA,NYJ,56,17,6.9,Overcast Clouds,35,11,79,470,26,76,71,447,27,76,0,14,NYJ,MIA,17,56,1,39.0,43.8,-4.799999999999997,0,0.6,14,MIA,NYJ,56,17,0,36.8,27.0,9.799999999999997,1,0.8,23,-1,0,8,-14.599999999999994,-0.20000000000000007
2025-12-07T13:00:00,14,NO,TB,40,33,-12.4,Light Rain,63,10,67,465,27,76,71,456,27,76,0,14,TB,NO,33,40,1,34.8,42.2,-7.400000000000006,0,0.4,14,NO,TB,40,33,0,19.6,36.2,-16.6,1,0.2,9,0,0,-4,9.199999999999996,0.2
2025-12-07T16:05:00,14,DEN,LV,40,28,13.3,Clear Sky,52,0,68,433,27,76,66,462,27,77,0,14,LV,DEN,28,40,1,25.4,42.6,-17.200000000000003,0,0.0,14,DEN,LV,40,28,0,40.2,30.2,10.000000000000004,1,1.0,-29,0,-1,2,-27.200000000000006,-1.0
2025-12-07T16:25:00,14,LAR,ARI,75,28,15.7,Clear Sky,58,2,83,534,27,77,63,417,27,76,0,14,ARI,LAR,28,75,1,37.0,49.4,-12.399999999999999,0,0.2,14,LAR,ARI,75,28,0,52.6,30.8,21.8,1,0.8,117,0,1,20,-34.2,-0.6000000000000001
2025-12-07T16:25:00,14,CHI,GB,35,46,-11.6,Clear Sky,4,4,72,395,26,76,68,484,27,77,1,14,GB,CHI,46,35,1,33.6,26.6,7.0,1,0.6,14,CHI,GB,35,46,0,48.0,40.4,7.600000000000001,0,1.0,-89,-1,-1,4,-0.6000000000000014,-0.4
2025-12-07T20:20:00,14,HOU,KC,33,17,-8.3,Broken Clouds,24,5,73,467,26,77,75,516,27,77,0,14,KC,HOU,17,33,1,39.2,35.6,3.6000000000000014,0,0.4,14,HOU,KC,33,17,0,36.6,31.6,5.0,1,0.8,-49,-1,0,-2,-1.3999999999999986,-0.4
2025-12-08T20:15:00,14,PHI,LAC,31,36,2.7,Clear Sky,67,6,68,472,27,76,68,477,27,77,1,14,LAC,PHI,36,31,1,42.8,29.6,13.199999999999996,1,0.8,14,PHI,LAC,31,36,0,33.4,28.0,5.399999999999999,0,0.6,-5,0,-1,0,7.799999999999997,0.20000000000000007
2025-12-11T20:15:00,15,ATL,TB,48,46,-9.9,Clear Sky,51,5,67,465,27,76,71,469,27,76,0,15,TB,ATL,46,48,1,33.8,48.6,-14.800000000000004,0,0.2,15,ATL,TB,48,46,0,36.2,44.8,-8.599999999999994,1,0.2,-4,0,0,-4,-6.20000000000001,0.0
2025-12-14T13:00:00,15,CLE,CHI,8,51,-12.4,Broken Clouds,5,11,68,484,27,77,71,443,26,77,1,15,CHI,CLE,51,8,1,39.4,35.6,3.799999999999997,1,0.8,15,CLE,CHI,8,51,0,32.2,38.8,-6.599999999999994,0,0.2,41,1,0,-3,10.399999999999991,0.6000000000000001
2025-12-14T13:00:00,15,BAL,CIN,40,0,8.2,Clear Sky,5,4,66,413,27,76,65,471,27,76,0,15,CIN,BAL,0,40,1,46.4,53.0,-6.600000000000001,0,0.2,15,BAL,CIN,40,0,0,36.0,34.6,1.3999999999999986,1,0.6,-58,0,0,1,-8.0,-0.39999999999999997
2025-12-14T13:00:00,15,ARI,HOU,33,66,-16.6,Few Clouds,40,10,75,516,27,77,83,534,27,77,1,15,HOU,ARI,66,33,1,38.2,29.0,9.200000000000003,1,1.0,15,ARI,HOU,33,66,0,33.6,58.8,-25.199999999999996,0,0.0,-18,0,0,-8,34.4,1.0
2025-12-14T13:00:00,15,NYJ,JAX,33,80,-22.4,Clear Sky,47,13,64,443,27,76,79,470,26,76,1,15,JAX,NYJ,80,33,1,50.4,31.0,19.4,1,0.8,15,NYJ,JAX,33,80,0,29.4,42.4,-13.0,0,0.4,-27,1,0,-15,32.4,0.4
2025-12-14T13:00:00,15,LAC,KC,27,22,-9.9,Clear Sky,19,11,73,467,26,77,68,472,27,76,0,15,KC,LAC,22,27,1,33.4,39.8,-6.399999999999999,0,0.2,15,LAC,KC,27,22,0,37.8,32.4,5.399999999999999,1,0.8,-5,-1,1,5,-11.799999999999997,-0.6000000000000001
2025-12-14T13:00:00,15,BUF,NE,58,51,6.9,Scattered Clouds,16,12,66,406,26,76,74,580,28,77,0,15,NE,BUF,51,58,1,45.8,31.4,14.399999999999999,0,1.0,15,BUF,NE,58,51,0,46.8,41.8,5.0,1,0.6,-174,-2,-1,-8,9.399999999999999,0.4
2025-12-14T13:00:00,15,WAS,NYG,48,35,-5.0,Clear Sky,18,14,79,543,27,76,79,636,29,76,0,15,NYG,WAS,35,48,1,35.2,50.4,-15.199999999999996,0,0.0,15,WAS,NYG,48,35,0,24.8,51.8,-26.999999999999996,1,0.0,-93,-2,0,0,11.8,0.0
2025-12-14T13:00:00,15,LV,PHI,0,51,-20.7,Scattered Clouds,18,14,68,477,27,77,68,433,27,76,1,15,PHI,LV,51,0,1,27.0,28.6,-1.6000000000000014,1,0.4,15,LV,PHI,0,51,0,21.4,40.6,-19.200000000000003,0,0.0,44,0,1,0,17.6,0.4
2025-12-14T16:25:00,15,GB,DEN,43,56,4.1,Clear Sky,38,6,66,462,27,77,72,395,26,76,1,15,DEN,GB,56,43,1,33.6,27.8,5.800000000000001,1,1.0,15,GB,DEN,43,56,0,38.4,28.2,10.2,0,0.8,67,1,1,-6,-4.399999999999999,0.19999999999999996
2025-12-14T16:25:00,15,DET,LAR,56,68,-9.1,Broken Clouds,59,3,63,417,27,76,76,545,27,77,1,15,LAR,DET,68,56,1,56.4,33.0,23.4,1,0.8,15,DET,LAR,56,68,0,51.4,41.8,9.600000000000001,0,0.6,-128,0,-1,-13,13.799999999999997,0.20000000000000007
2025-12-14T16:25:00,15,CAR,NO,28,33,6.9,Clear Sky,34,14,71,456,27,76,73,507,27,76,1,15,NO,CAR,33,28,1,26.0,35.2,-9.200000000000003,1,0.4,15,CAR,NO,28,33,0,31.0,34.8,-3.799999999999997,0,0.6,-51,0,0,-2,-5.400000000000006,-0.19999999999999996
2025-12-14T16:25:00,15,IND,SEA,27,30,-22.4,Light Rain,50,5,67,410,26,76,73,490,27,77,1,15,SEA,IND,30,27,1,51.6,25.2,26.400000000000002,1,0.8,15,IND,SEA,27,30,0,35.0,43.4,-8.399999999999999,0,0.2,-80,-1,-1,-6,34.8,0.6000000000000001
2025-12-14T16:25:00,15,TEN,SF,40,61,-20.7,Scattered Clouds,47,2,69,532,28,76,72,459,27,77,1,15,SF,TEN,61,40,1,48.6,34.8,13.800000000000004,1,0.8,15,TEN,SF,40,61,0,30.8,42.2,-11.400000000000002,0,0.2,73,1,-1,-3,25.200000000000006,0.6000000000000001
2025-12-14T20:20:00,15,MIN,DAL,56,43,-8.3,Clear Sky,33,5,69,445,26,75,65,440,27,76,0,15,DAL,MIN,43,56,1,44.8,45.2,-0.4000000000000057,0,0.6,15,MIN,DAL,56,43,0,25.2,31.4,-6.199999999999999,1,0.2,5,-1,-1,4,5.799999999999994,0.39999999999999997
2025-12-15T20:15:00,15,MIA,PIT,25,46,-5.8,Broken Clouds,19,6,70,541,28,76,71,447,27,76,1,15,PIT,MIA,46,25,1,35.2,38.2,-3.0,1,0.4,15,MIA,PIT,25,46,0,36.8,27.0,9.799999999999997,0,0.8,94,1,0,-1,-12.799999999999997,-0.4
2025-12-18T20:15:00,16,LAR,SEA,61,63,-2.5,Light Rain,45,12,67,410,26,76,63,417,27,76,1,16,SEA,LAR,63,61,1,43.0,23.4,19.6,1,0.8,16,LAR,SEA,61,63,0,56.0,35.6,20.4,0,0.8,-7,-1,0,4,-0.7999999999999972,0.0
2025-12-20T17:00:00,16,PHI,WAS,48,30,11.6,Clear Sky,40,11,79,636,29,76,68,477,27,77,0,16,WAS,PHI,30,48,1,29.8,46.2,-16.400000000000002,0,0.2,16,PHI,WAS,48,30,0,33.8,26.2,7.599999999999998,1,0.4,159,2,-1,11,-24.0,-0.2
2025-12-20T20:20:00,16,GB,CHI,27,36,-2.5,Clear Sky,27,15,68,484,27,77,72,395,26,76,1,16,CHI,GB,36,27,1,41.6,30.6,11.0,1,0.8,16,GB,CHI,27,36,0,44.6,36.0,8.600000000000001,0,0.8,89,1,1,-4,2.3999999999999986,0.0
2025-12-21T13:00:00,16,TB,CAR,33,38,8.2,Clear Sky,37,6,73,507,27,76,67,465,27,76,1,16,CAR,TB,38,33,1,31.2,37.0,-5.800000000000001,1,0.4,16,TB,CAR,33,38,0,35.4,49.0,-13.600000000000001,0,0.2,42,0,0,6,7.800000000000001,0.2
2025-12-21T13:00:00,16,BUF,CLE,38,33,17.4,Clear Sky,23,7,71,443,26,77,74,580,28,77,0,16,CLE,BUF,33,38,1,27.2,40.0,-12.8,0,0.2,16,BUF,CLE,38,33,0,54.0,42.0,12.0,1,0.8,-137,-2,0,-3,-24.8,-0.6000000000000001
2025-12-21T13:00:00,16,LAC,DAL,56,28,-1.7,Overcast Clouds,57,6,69,445,26,75,68,472,27,76,0,16,DAL,LAC,28,56,1,47.8,47.4,0.3999999999999986,0,0.6,16,LAC,DAL,56,28,0,34.2,30.2,4.0000000000000036,1,0.8,-27,-1,-1,1,-3.600000000000005,-0.20000000000000007
2025-12-21T13:00:00,16,CIN,MIA,75,35,9.6,Light Rain,69,12,71,447,27,76,66,413,27,76,0,16,MIA,CIN,35,75,1,38.6,27.0,11.600000000000001,0,0.8,16,CIN,MIA,75,35,0,32.4,45.4,-13.0,1,0.2,34,0,0,5,24.6,0.6000000000000001
2025-12-21T13:00:00,16,NYJ,NO,16,48,-10.8,Light Rain,66,5,71,456,27,76,79,470,26,76,1,16,NO,NYJ,48,16,1,29.2,29.6,-0.40000000000000213,1,0.6,16,NYJ,NO,16,48,0,27.0,51.8,-24.799999999999997,0,0.2,-14,1,0,-8,24.399999999999995,0.39999999999999997
2025-12-21T13:00:00,16,MIN,NYG,27,22,6.9,Clear Sky,28,11,79,543,27,76,65,440,27,76,0,16,NYG,MIN,22,27,1,34.2,48.8,-14.599999999999994,0,0.0,16,MIN,NYG,27,22,0,30.2,31.0,-0.8000000000000007,1,0.4,103,0,0,14,-13.799999999999994,-0.4
2025-12-21T13:00:00,16,KC,TEN,15,43,8.2,Clear Sky,39,5,72,459,27,77,73,467,26,77,1,16,TEN,KC,43,15,1,32.2,45.4,-13.199999999999996,1,0.2,16,KC,TEN,15,43,0,30.8,36.0,-5.199999999999999,0,0.2,-8,1,0,-1,-7.9999999999999964,0.0
2025-12-21T16:05:00,16,ATL,ARI,43,31,6.9,Clear Sky,64,3,83,534,27,77,71,469,27,76,0,16,ARI,ATL,31,43,1,33.0,57.4,-24.4,0,0.0,16,ATL,ARI,43,31,0,37.6,43.8,-6.199999999999996,1,0.4,65,0,1,12,-18.200000000000003,-0.4
2025-12-21T16:05:00,16,JAX,DEN,56,33,-5.8,Broken Clouds,47,5,66,462,27,77,64,443,27,76,0,16,DEN,JAX,33,56,1,38.8,31.4,7.399999999999999,0,1.0,16,JAX,DEN,56,33,0,56.8,25.6,31.199999999999996,1,1.0,19,0,1,2,-23.799999999999997,0.0
2025-12-21T16:25:00,16,PIT,DET,48,40,-12.4,Clear Sky,24,4,76,545,27,77,70,541,28,76,0,16,DET,PIT,40,48,1,48.0,48.2,-0.20000000000000284,0,0.4,16,PIT,DET,48,40,0,41.0,35.0,6.0,1,0.6,4,-1,1,6,-6.200000000000003,-0.19999999999999996
2025-12-21T16:25:00,16,LV,HOU,35,38,-23.2,Overcast Clouds,69,4,75,516,27,77,68,433,27,76,1,16,HOU,LV,38,35,1,39.4,26.0,13.399999999999999,1,1.0,16,LV,HOU,35,38,0,19.0,47.4,-28.4,0,0.0,83,0,1,7,41.8,1.0
2025-12-21T20:20:00,16,NE,BAL,46,40,-5.8,Clear Sky,32,9,65,471,27,76,66,406,26,76,0,16,BAL,NE,40,46,1,35.0,28.4,6.600000000000001,0,0.6,16,NE,BAL,46,40,0,48.0,35.4,12.600000000000001,1,0.8,65,1,0,-1,-6.0,-0.20000000000000007
2025-12-22T20:15:00,16,SF,IND,80,45,11.0,Light Rain,46,8,73,490,27,77,69,532,28,76,0,16,IND,SF,45,80,1,33.8,40.4,-6.600000000000001,0,0.2,16,SF,IND,80,45,0,49.6,34.8,14.800000000000004,1,0.8,-42,-1,1,4,-21.400000000000006,-0.6000000000000001
2025-12-25T13:00:00,17,DAL,WAS,50,38,15.7,Clear Sky,38,8,79,636,29,76,69,445,26,75,0,17,WAS,DAL,38,50,1,28.6,41.2,-12.600000000000001,0,0.2,17,DAL,WAS,50,38,0,42.4,53.2,-10.800000000000004,1,0.4,191,3,1,10,-1.7999999999999972,-0.2
2025-12-25T16:30:00,17,DET,MIN,17,38,12.4,Overcast Clouds,34,8,65,440,27,76,76,545,27,77,1,17,MIN,DET,38,17,1,30.0,29.2,0.8000000000000007,1,0.6,17,DET,MIN,17,38,0,53.0,52.4,0.6000000000000014,0,0.4,-105,0,-1,-11,0.1999999999999993,0.19999999999999996
2025-12-25T20:15:00,17,DEN,KC,33,22,22.4,Clear Sky,56,10,73,467,26,77,66,462,27,77,0,17,KC,DEN,22,33,1,27.6,37.4,-9.799999999999997,0,0.2,17,DEN,KC,33,22,0,42.0,40.2,1.7999999999999972,1,0.8,5,-1,0,7,-11.599999999999994,-0.6000000000000001
2025-12-27T16:30:00,17,HOU,LAC,33,27,-1.7,Clear Sky,53,4,68,472,27,76,75,516,27,77,0,17,LAC,HOU,27,33,1,37.2,32.4,4.800000000000004,0,0.8,17,HOU,LAC,33,27,0,41.6,28.6,13.0,1,1.0,-44,0,-1,-7,-8.199999999999996,-0.19999999999999996
2025-12-27T20:00:00,17,BAL,GB,68,40,-4.1,Overcast Clouds,37,8,72,395,26,76,65,471,27,76,0,17,GB,BAL,40,68,1,41.0,36.6,4.399999999999999,0,0.6,17,BAL,GB,68,40,0,35.4,32.2,3.1999999999999957,1,0.4,-76,-1,0,7,1.2000000000000028,0.19999999999999996
2025-12-28T13:00:00,17,SEA,CAR,45,17,10.8,Overcast Clouds,46,9,73,507,27,76,67,410,26,76,0,17,CAR,SEA,17,45,1,36.4,38.0,-1.6000000000000014,0,0.6,17,SEA,CAR,45,17,0,49.4,28.6,20.799999999999997,1,1.0,97,1,0,6,-22.4,-0.4
2025-12-28T13:00:00,17,ARI,CIN,23,61,-11.6,Moderate Rain,48,16,66,413,27,76,83,534,27,77,1,17,CIN,ARI,61,23,1,43.4,41.2,2.1999999999999957,1,0.4,17,ARI,CIN,23,61,0,32.0,52.4,-20.4,0,0.0,-121,0,-1,-17,22.599999999999994,0.4
2025-12-28T13:00:00,17,PIT,CLE,16,22,11.0,Moderate Rain,61,23,71,443,26,77,70,541,28,76,1,17,CLE,PIT,22,16,1,28.4,40.0,-11.600000000000001,1,0.2,17,PIT,CLE,16,22,0,39.4,39.0,0.3999999999999986,0,0.6,-98,-2,1,1,-12.0,-0.39999999999999997
2025-12-28T13:00:00,17,JAX,IND,38,28,12.4,Overcast Clouds,36,20,73,490,27,77,64,443,27,76,0,17,IND,JAX,28,38,1,32.6,48.2,-15.600000000000001,0,0.0,17,JAX,IND,38,28,0,56.4,29.0,27.4,1,1.0,47,0,1,9,-43.0,-1.0
